atemp,atemp_c,casual,cnt,data_level,day_type,demand_level,dteday,holiday,hr,hum,humidity_pct,mnth,registered,season,season_label,temp,temp_c,weather_label,weathersit,weekday,weekday_label,windspeed,windspeed_kmh,workingday,year,yr
0.2576,12.879999999999999,3,45,hourly,Hari Kerja,,2011-01-06,0,10,0.47,47.0,1,42,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2011,0
0.2576,12.879999999999999,2,59,hourly,Hari Kerja,,2011-01-06,0,11,0.44,44.0,1,57,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,4,Kamis,0.0896,6.0032,1,2011,0
0.2879,14.395,6,84,hourly,Hari Kerja,,2011-01-06,0,12,0.35,35.0,1,78,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2011,0
0.2727,13.635,12,67,hourly,Hari Kerja,,2011-01-06,0,13,0.35,35.0,1,55,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,4,Kamis,0.1045,7.0015,1,2011,0
0.2727,13.635,11,70,hourly,Hari Kerja,,2011-01-06,0,14,0.36,36.0,1,59,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2011,0
0.2727,13.635,8,62,hourly,Hari Kerja,,2011-01-06,0,15,0.36,36.0,1,54,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2011,0
0.2576,12.879999999999999,12,86,hourly,Hari Kerja,,2011-01-06,0,16,0.38,38.0,1,74,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2011,0
0.2273,11.365,9,172,hourly,Hari Kerja,,2011-01-06,0,17,0.51,51.0,1,163,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2011,0
0.2273,11.365,5,163,hourly,Hari Kerja,,2011-01-06,0,18,0.51,51.0,1,158,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,4,Kamis,0.1343,8.9981,1,2011,0
0.2576,12.879999999999999,3,112,hourly,Hari Kerja,,2011-01-06,0,19,0.55,55.00000000000001,1,109,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,4,Kamis,0.0896,6.0032,1,2011,0
0.2121,10.605,3,69,hourly,Hari Kerja,,2011-01-06,0,20,0.51,51.0,1,66,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2011,0
0.2121,10.605,0,48,hourly,Hari Kerja,,2011-01-06,0,21,0.55,55.00000000000001,1,48,1,Musim Semi,0.22,9.02,Berkabut/Berawan,2,4,Kamis,0.2239,15.001299999999999,1,2011,0
0.2121,10.605,1,52,hourly,Hari Kerja,,2011-01-06,0,22,0.51,51.0,1,51,1,Musim Semi,0.22,9.02,Berkabut/Berawan,2,4,Kamis,0.2836,19.0012,1,2011,0
0.197,9.85,4,23,hourly,Hari Kerja,,2011-01-06,0,23,0.59,59.0,1,19,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,4,Kamis,0.194,12.998000000000001,1,2011,0
0.197,9.85,4,17,hourly,Hari Kerja,,2011-01-07,0,0,0.64,64.0,1,13,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.194,12.998000000000001,1,2011,0
0.197,9.85,2,7,hourly,Hari Kerja,,2011-01-07,0,1,0.69,69.0,1,5,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2239,15.001299999999999,1,2011,0
0.197,9.85,0,1,hourly,Hari Kerja,,2011-01-07,0,2,0.69,69.0,1,1,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2239,15.001299999999999,1,2011,0
0.2121,10.605,0,1,hourly,Hari Kerja,,2011-01-07,0,4,0.69,69.0,1,1,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.1343,8.9981,1,2011,0
0.2727,13.635,0,5,hourly,Hari Kerja,,2011-01-07,0,5,0.55,55.00000000000001,1,5,1,Musim Semi,0.22,9.02,Hujan/Salju Ringan,3,5,Jumat,0.0,0.0,1,2011,0
0.2576,12.879999999999999,8,34,hourly,Hari Kerja,,2011-01-07,0,6,0.69,69.0,1,26,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.0,0.0,1,2011,0
0.2121,10.605,8,84,hourly,Hari Kerja,,2011-01-07,0,7,0.69,69.0,1,76,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.1343,8.9981,1,2011,0
0.197,9.85,20,210,hourly,Hari Kerja,,2011-01-07,0,8,0.51,51.0,1,190,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.2537,16.997899999999998,1,2011,0
0.1818,9.09,9,134,hourly,Hari Kerja,,2011-01-07,0,9,0.47,47.0,1,125,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.2985,19.999499999999998,1,2011,0
0.197,9.85,16,63,hourly,Hari Kerja,,2011-01-07,0,10,0.37,37.0,1,47,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,5,Jumat,0.3284,22.0028,1,2011,0
0.197,9.85,19,67,hourly,Hari Kerja,,2011-01-07,0,11,0.4,40.0,1,48,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2239,15.001299999999999,1,2011,0
0.197,9.85,9,59,hourly,Hari Kerja,,2011-01-07,0,12,0.37,37.0,1,50,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2537,16.997899999999998,1,2011,0
0.1818,9.09,9,73,hourly,Hari Kerja,,2011-01-07,0,13,0.37,37.0,1,64,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2836,19.0012,1,2011,0
0.197,9.85,7,50,hourly,Hari Kerja,,2011-01-07,0,14,0.4,40.0,1,43,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.2537,16.997899999999998,1,2011,0
0.2121,10.605,9,72,hourly,Hari Kerja,,2011-01-07,0,15,0.37,37.0,1,63,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.1642,11.0014,1,2011,0
0.2121,10.605,5,87,hourly,Hari Kerja,,2011-01-07,0,16,0.37,37.0,1,82,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.1642,11.0014,1,2011,0
0.2576,12.879999999999999,9,187,hourly,Hari Kerja,,2011-01-07,0,17,0.37,37.0,1,178,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,5,Jumat,0.0,0.0,1,2011,0
0.2273,11.365,7,123,hourly,Hari Kerja,,2011-01-07,0,18,0.4,40.0,1,116,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.0896,6.0032,1,2011,0
0.197,9.85,3,95,hourly,Hari Kerja,,2011-01-07,0,19,0.55,55.00000000000001,1,92,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,5,Jumat,0.0896,6.0032,1,2011,0
0.2121,10.605,1,51,hourly,Hari Kerja,,2011-01-07,0,20,0.47,47.0,1,50,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,5,Jumat,0.1045,7.0015,1,2011,0
0.197,9.85,0,39,hourly,Hari Kerja,,2011-01-07,0,21,0.47,47.0,1,39,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,5,Jumat,0.1343,8.9981,1,2011,0
0.197,9.85,2,36,hourly,Hari Kerja,,2011-01-07,0,22,0.43,43.0,1,34,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,5,Jumat,0.1642,11.0014,1,2011,0
0.197,9.85,1,15,hourly,Hari Kerja,,2011-01-07,0,23,0.51,51.0,1,14,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,5,Jumat,0.1642,11.0014,1,2011,0
0.197,9.85,1,25,hourly,Non-Hari Kerja,,2011-01-08,0,0,0.51,51.0,1,24,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,6,Sabtu,0.1642,11.0014,0,2011,0
0.2121,10.605,1,16,hourly,Non-Hari Kerja,,2011-01-08,0,1,0.55,55.00000000000001,1,15,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,6,Sabtu,0.0896,6.0032,0,2011,0
0.2424,12.120000000000001,3,16,hourly,Non-Hari Kerja,,2011-01-08,0,2,0.55,55.00000000000001,1,13,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,6,Sabtu,0.0,0.0,0,2011,0
0.197,9.85,0,7,hourly,Non-Hari Kerja,,2011-01-08,0,3,0.55,55.00000000000001,1,7,1,Musim Semi,0.18,7.38,Hujan/Salju Ringan,3,6,Sabtu,0.1642,11.0014,0,2011,0
0.197,9.85,0,1,hourly,Non-Hari Kerja,,2011-01-08,0,4,0.55,55.00000000000001,1,1,1,Musim Semi,0.18,7.38,Hujan/Salju Ringan,3,6,Sabtu,0.1642,11.0014,0,2011,0
0.1667,8.334999999999999,0,5,hourly,Non-Hari Kerja,,2011-01-08,0,5,0.74,74.0,1,5,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,6,Sabtu,0.1642,11.0014,0,2011,0
0.1667,8.334999999999999,0,2,hourly,Non-Hari Kerja,,2011-01-08,0,6,0.74,74.0,1,2,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,6,Sabtu,0.1642,11.0014,0,2011,0
0.1818,9.09,1,9,hourly,Non-Hari Kerja,,2011-01-08,0,7,0.74,74.0,1,8,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,6,Sabtu,0.1045,7.0015,0,2011,0
0.1818,9.09,0,15,hourly,Non-Hari Kerja,,2011-01-08,0,8,0.93,93.0,1,15,1,Musim Semi,0.16,6.5600000000000005,Hujan/Salju Ringan,3,6,Sabtu,0.1045,7.0015,0,2011,0
0.1818,9.09,0,20,hourly,Non-Hari Kerja,,2011-01-08,0,9,0.93,93.0,1,20,1,Musim Semi,0.16,6.5600000000000005,Hujan/Salju Ringan,3,6,Sabtu,0.1045,7.0015,0,2011,0
0.197,9.85,5,61,hourly,Non-Hari Kerja,,2011-01-08,0,10,0.8,80.0,1,56,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,6,Sabtu,0.1642,11.0014,0,2011,0
0.1818,9.09,2,62,hourly,Non-Hari Kerja,,2011-01-08,0,11,0.69,69.0,1,60,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,6,Sabtu,0.3881,26.0027,0,2011,0
0.1818,9.09,8,98,hourly,Non-Hari Kerja,,2011-01-08,0,12,0.59,59.0,1,90,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,6,Sabtu,0.3582,23.9994,0,2011,0
0.1818,9.09,7,102,hourly,Non-Hari Kerja,,2011-01-08,0,13,0.44,44.0,1,95,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.3284,22.0028,0,2011,0
0.1667,8.334999999999999,12,95,hourly,Non-Hari Kerja,,2011-01-08,0,14,0.32,32.0,1,83,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.4925,32.9975,0,2011,0
0.1667,8.334999999999999,5,74,hourly,Non-Hari Kerja,,2011-01-08,0,15,0.32,32.0,1,69,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.4478,30.002599999999997,0,2011,0
0.1364,6.819999999999999,8,76,hourly,Non-Hari Kerja,,2011-01-08,0,16,0.29,28.999999999999996,1,68,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,6,Sabtu,0.4478,30.002599999999997,0,2011,0
0.1212,6.0600000000000005,5,69,hourly,Non-Hari Kerja,,2011-01-08,0,17,0.37,37.0,1,64,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,6,Sabtu,0.5522,36.9974,0,2011,0
0.1212,6.0600000000000005,3,55,hourly,Non-Hari Kerja,,2011-01-08,0,18,0.39,39.0,1,52,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,6,Sabtu,0.2985,19.999499999999998,0,2011,0
0.1212,6.0600000000000005,4,30,hourly,Non-Hari Kerja,,2011-01-08,0,19,0.36,36.0,1,26,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,6,Sabtu,0.2537,16.997899999999998,0,2011,0
0.1212,6.0600000000000005,0,28,hourly,Non-Hari Kerja,,2011-01-08,0,20,0.36,36.0,1,28,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,6,Sabtu,0.2537,16.997899999999998,0,2011,0
0.1061,5.305,2,37,hourly,Non-Hari Kerja,,2011-01-08,0,21,0.39,39.0,1,35,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,6,Sabtu,0.3582,23.9994,0,2011,0
0.1061,5.305,1,34,hourly,Non-Hari Kerja,,2011-01-08,0,22,0.36,36.0,1,33,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,6,Sabtu,0.3881,26.0027,0,2011,0
0.0606,3.0300000000000002,0,22,hourly,Non-Hari Kerja,,2011-01-08,0,23,0.39,39.0,1,22,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,6,Sabtu,0.4478,30.002599999999997,0,2011,0
0.0758,3.7900000000000005,1,25,hourly,Non-Hari Kerja,,2011-01-09,0,0,0.42,42.0,1,24,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.0606,3.0300000000000002,0,12,hourly,Non-Hari Kerja,,2011-01-09,0,1,0.42,42.0,1,12,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.4627,31.0009,0,2011,0
0.0606,3.0300000000000002,0,11,hourly,Non-Hari Kerja,,2011-01-09,0,2,0.46,46.0,1,11,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.4627,31.0009,0,2011,0
0.0758,3.7900000000000005,0,4,hourly,Non-Hari Kerja,,2011-01-09,0,3,0.46,46.0,1,4,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2011,0
0.0909,4.545,0,1,hourly,Non-Hari Kerja,,2011-01-09,0,4,0.53,53.0,1,1,1,Musim Semi,0.08,3.2800000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2011,0
0.0909,4.545,0,1,hourly,Non-Hari Kerja,,2011-01-09,0,5,0.53,53.0,1,1,1,Musim Semi,0.08,3.2800000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2011,0
0.0909,4.545,0,1,hourly,Non-Hari Kerja,,2011-01-09,0,6,0.49,49.0,1,1,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.2836,19.0012,0,2011,0
0.0909,4.545,1,6,hourly,Non-Hari Kerja,,2011-01-09,0,7,0.53,53.0,1,5,1,Musim Semi,0.08,3.2800000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2011,0
0.0909,4.545,0,10,hourly,Non-Hari Kerja,,2011-01-09,0,8,0.49,49.0,1,10,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.2836,19.0012,0,2011,0
0.0758,3.7900000000000005,0,19,hourly,Non-Hari Kerja,,2011-01-09,0,9,0.46,46.0,1,19,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,0,Minggu,0.5224,35.0008,0,2011,0
0.1061,5.305,0,49,hourly,Non-Hari Kerja,,2011-01-09,0,10,0.43,43.0,1,49,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.1212,6.0600000000000005,2,49,hourly,Non-Hari Kerja,,2011-01-09,0,11,0.4,40.0,1,47,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.5224,35.0008,0,2011,0
0.1364,6.819999999999999,4,83,hourly,Non-Hari Kerja,,2011-01-09,0,12,0.37,37.0,1,79,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,0,Minggu,0.4478,30.002599999999997,0,2011,0
0.1667,8.334999999999999,6,75,hourly,Non-Hari Kerja,,2011-01-09,0,13,0.34,34.0,1,69,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.4478,30.002599999999997,0,2011,0
0.1818,9.09,8,72,hourly,Non-Hari Kerja,,2011-01-09,0,14,0.32,32.0,1,64,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,0,Minggu,0.4627,31.0009,0,2011,0
0.197,9.85,5,82,hourly,Non-Hari Kerja,,2011-01-09,0,15,0.35,35.0,1,77,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,0,Minggu,0.3582,23.9994,0,2011,0
0.1667,8.334999999999999,13,92,hourly,Non-Hari Kerja,,2011-01-09,0,16,0.34,34.0,1,79,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.4478,30.002599999999997,0,2011,0
0.1515,7.575,3,62,hourly,Non-Hari Kerja,,2011-01-09,0,17,0.37,37.0,1,59,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.1364,6.819999999999999,4,48,hourly,Non-Hari Kerja,,2011-01-09,0,18,0.4,40.0,1,44,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2011,0
0.1364,6.819999999999999,1,41,hourly,Non-Hari Kerja,,2011-01-09,0,19,0.43,43.0,1,40,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2011,0
0.1212,6.0600000000000005,0,38,hourly,Non-Hari Kerja,,2011-01-09,0,20,0.46,46.0,1,38,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,0,Minggu,0.2537,16.997899999999998,0,2011,0
0.1061,5.305,1,20,hourly,Non-Hari Kerja,,2011-01-09,0,21,0.46,46.0,1,19,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2011,0
0.1212,6.0600000000000005,5,15,hourly,Non-Hari Kerja,,2011-01-09,0,22,0.46,46.0,1,10,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,0,Minggu,0.2985,19.999499999999998,0,2011,0
0.1364,6.819999999999999,0,6,hourly,Non-Hari Kerja,,2011-01-09,0,23,0.5,50.0,1,6,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2011,0
0.1212,6.0600000000000005,2,5,hourly,Hari Kerja,,2011-01-10,0,0,0.5,50.0,1,3,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2836,19.0012,1,2011,0
0.1212,6.0600000000000005,1,1,hourly,Hari Kerja,,2011-01-10,0,1,0.5,50.0,1,0,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2836,19.0012,1,2011,0
0.1212,6.0600000000000005,0,3,hourly,Hari Kerja,,2011-01-10,0,2,0.5,50.0,1,3,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.1212,6.0600000000000005,0,1,hourly,Hari Kerja,,2011-01-10,0,3,0.5,50.0,1,1,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.1212,6.0600000000000005,1,3,hourly,Hari Kerja,,2011-01-10,0,4,0.54,54.0,1,2,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.1061,5.305,0,3,hourly,Hari Kerja,,2011-01-10,0,5,0.54,54.0,1,3,1,Musim Semi,0.1,4.1000000000000005,Cerah/Berawan Sebagian,1,1,Senin,0.2537,16.997899999999998,1,2011,0
0.1212,6.0600000000000005,0,31,hourly,Hari Kerja,,2011-01-10,0,6,0.5,50.0,1,31,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2836,19.0012,1,2011,0
0.1212,6.0600000000000005,2,77,hourly,Hari Kerja,,2011-01-10,0,7,0.5,50.0,1,75,1,Musim Semi,0.12,4.92,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.1212,6.0600000000000005,4,188,hourly,Hari Kerja,,2011-01-10,0,8,0.5,50.0,1,184,1,Musim Semi,0.12,4.92,Berkabut/Berawan,2,1,Senin,0.2836,19.0012,1,2011,0
0.1212,6.0600000000000005,2,94,hourly,Hari Kerja,,2011-01-10,0,9,0.5,50.0,1,92,1,Musim Semi,0.14,5.74,Berkabut/Berawan,2,1,Senin,0.2537,16.997899999999998,1,2011,0
0.1212,6.0600000000000005,0,31,hourly,Hari Kerja,,2011-01-10,0,10,0.5,50.0,1,31,1,Musim Semi,0.14,5.74,Berkabut/Berawan,2,1,Senin,0.2985,19.999499999999998,1,2011,0
0.1364,6.819999999999999,2,30,hourly,Hari Kerja,,2011-01-10,0,11,0.47,47.0,1,28,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,1,Senin,0.2836,19.0012,1,2011,0
0.1818,9.09,5,52,hourly,Hari Kerja,,2011-01-10,0,12,0.4,40.0,1,47,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,1,Senin,0.2836,19.0012,1,2011,0
0.1818,9.09,4,54,hourly,Hari Kerja,,2011-01-10,0,13,0.4,40.0,1,50,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,1,Senin,0.2836,19.0012,1,2011,0
0.197,9.85,0,47,hourly,Hari Kerja,,2011-01-10,0,14,0.4,40.0,1,47,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,1,Senin,0.2239,15.001299999999999,1,2011,0
0.197,9.85,2,45,hourly,Hari Kerja,,2011-01-10,0,15,0.4,40.0,1,43,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,1,Senin,0.2239,15.001299999999999,1,2011,0
0.2121,10.605,4,74,hourly,Hari Kerja,,2011-01-10,0,16,0.4,40.0,1,70,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.2273,11.365,4,178,hourly,Hari Kerja,,2011-01-10,0,17,0.4,40.0,1,174,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2011,0
0.197,9.85,1,155,hourly,Hari Kerja,,2011-01-10,0,18,0.4,40.0,1,154,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.1667,8.334999999999999,3,95,hourly,Hari Kerja,,2011-01-10,0,19,0.47,47.0,1,92,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.1667,8.334999999999999,1,74,hourly,Hari Kerja,,2011-01-10,0,20,0.5,50.0,1,73,1,Musim Semi,0.16,6.5600000000000005,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.1364,6.819999999999999,1,38,hourly,Hari Kerja,,2011-01-10,0,21,0.59,59.0,1,37,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,1,Senin,0.194,12.998000000000001,1,2011,0
0.1515,7.575,2,24,hourly,Hari Kerja,,2011-01-10,0,22,0.59,59.0,1,22,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.1515,7.575,0,18,hourly,Hari Kerja,,2011-01-10,0,23,0.59,59.0,1,18,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.1667,8.334999999999999,2,12,hourly,Hari Kerja,,2011-01-11,0,0,0.59,59.0,1,10,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2011,0
0.1515,7.575,0,3,hourly,Hari Kerja,,2011-01-11,0,1,0.59,59.0,1,3,1,Musim Semi,0.14,5.74,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2011,0
0.1515,7.575,0,3,hourly,Hari Kerja,,2011-01-11,0,2,0.55,55.00000000000001,1,3,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.194,12.998000000000001,1,2011,0
0.1818,9.09,0,6,hourly,Hari Kerja,,2011-01-11,0,5,0.55,55.00000000000001,1,6,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.1343,8.9981,1,2011,0
0.1818,9.09,0,27,hourly,Hari Kerja,,2011-01-11,0,6,0.55,55.00000000000001,1,27,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.1343,8.9981,1,2011,0
0.2273,11.365,2,99,hourly,Hari Kerja,,2011-01-11,0,7,0.55,55.00000000000001,1,97,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.0,0.0,1,2011,0
0.2121,10.605,3,217,hourly,Hari Kerja,,2011-01-11,0,8,0.51,51.0,1,214,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2011,0
0.197,9.85,3,130,hourly,Hari Kerja,,2011-01-11,0,9,0.51,51.0,1,127,1,Musim Semi,0.18,7.38,Berkabut/Berawan,2,2,Selasa,0.1642,11.0014,1,2011,0
0.2121,10.605,3,54,hourly,Hari Kerja,,2011-01-11,0,10,0.51,51.0,1,51,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,2,Selasa,0.1642,11.0014,1,2011,0
0.2121,10.605,4,35,hourly,Hari Kerja,,2011-01-11,0,11,0.47,47.0,1,31,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,2,Selasa,0.1343,8.9981,1,2011,0
0.2273,11.365,2,57,hourly,Hari Kerja,,2011-01-11,0,12,0.51,51.0,1,55,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,2,Selasa,0.1045,7.0015,1,2011,0
0.2273,11.365,6,52,hourly,Hari Kerja,,2011-01-11,0,13,0.59,59.0,1,46,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2011,0
0.2273,11.365,3,63,hourly,Hari Kerja,,2011-01-11,0,14,0.59,59.0,1,60,1,Musim Semi,0.2,8.200000000000001,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2011,0
0.197,9.85,2,47,hourly,Hari Kerja,,2011-01-11,0,15,0.8,80.0,1,45,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2011,0
0.1515,7.575,4,76,hourly,Hari Kerja,,2011-01-11,0,16,0.86,86.0,1,72,1,Musim Semi,0.16,6.5600000000000005,Berkabut/Berawan,2,2,Selasa,0.2239,15.001299999999999,1,2011,0
